order_id,user_id,order_number,order_date,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
1172804,97838,7,6,16,30,99,8,0,15,"canned goods","canned fruit applesauce"
1172804,97838,7,6,16,30,123,9,0,4,produce,"packaged vegetables fruits"
1172804,97838,7,6,16,30,37,10,0,1,frozen,"ice cream ice"
1172804,97838,7,6,16,30,107,11,1,19,snacks,"chips pretzels"
1172804,97838,7,6,16,30,61,12,1,19,snacks,"cookies cakes"
1172804,97838,7,6,16,30,23,13,1,19,snacks,"popcorn jerky"
505120,32670,6,6,10,6,59,1,0,15,"canned goods","canned meals beans"
505120,32670,6,6,10,6,24,2,0,4,produce,"fresh fruits"
505120,32670,6,6,10,6,93,3,0,3,bakery,"breakfast bakery"
505120,32670,6,6,10,6,21,4,0,16,"dairy eggs","packaged cheese"
1419709,32485,13,2,18,9,83,1,0,4,produce,"fresh vegetables"
1419709,32485,13,2,18,9,123,2,1,4,produce,"packaged vegetables fruits"
1419709,32485,13,2,18,9,83,3,1,4,produce,"fresh vegetables"
1419709,32485,13,2,18,9,91,4,1,16,"dairy eggs","soy lactosefree"
1419709,32485,13,2,18,9,24,5,1,4,produce,"fresh fruits"
1419709,32485,13,2,18,9,86,6,1,16,"dairy eggs",eggs
2587168,185427,3,3,17,21,94,1,1,7,beverages,tea
2587168,185427,3,3,17,21,115,2,1,7,beverages,"water seltzer sparkling water"
2587168,185427,3,3,17,21,112,3,0,3,bakery,bread
2587168,185427,3,3,17,21,54,4,1,17,household,"paper goods"
2587168,185427,3,3,17,21,28,5,0,5,alcohol,"red wines"
2587168,185427,3,3,17,21,120,6,0,16,"dairy eggs",yogurt
2587168,185427,3,3,17,21,53,7,1,16,"dairy eggs",cream
2587168,185427,3,3,17,21,81,8,1,15,"canned goods","canned jarred vegetables"
2587168,185427,3,3,17,21,75,9,1,17,household,laundry
2587168,185427,3,3,17,21,85,10,0,17,household,"food storage"
3254047,60588,3,0,16,30,21,1,0,16,"dairy eggs","packaged cheese"
2774851,200594,4,0,19,30,16,1,1,4,produce,"fresh herbs"
2774851,200594,4,0,19,30,89,2,0,13,pantry,"salad dressing toppings"
2774851,200594,4,0,19,30,104,3,0,13,pantry,"spices seasonings"
2774851,200594,4,0,19,30,63,4,0,9,"dry goods pasta","grains rice dried goods"
2774851,200594,4,0,19,30,119,5,1,1,frozen,"frozen dessert"
2774851,200594,4,0,19,30,95,6,0,15,"canned goods","canned meat seafood"
2774851,200594,4,0,19,30,12,7,0,9,"dry goods pasta","fresh pasta"
2774851,200594,4,0,19,30,111,8,1,17,household,"plates bowls cups flatware"
2774851,200594,4,0,19,30,72,9,1,13,pantry,condiments
2774851,200594,4,0,19,30,31,10,1,7,beverages,refrigerated
2774851,200594,4,0,19,30,16,11,0,4,produce,"fresh herbs"
1761757,58036,8,3,9,19,24,1,1,4,produce,"fresh fruits"
1761757,58036,8,3,9,19,30,2,1,6,international,"latino foods"
609509,106575,4,1,19,19,111,1,0,17,household,"plates bowls cups flatware"
609509,106575,4,1,19,19,31,2,1,7,beverages,refrigerated
609509,106575,4,1,19,19,28,3,0,5,alcohol,"red wines"
609509,106575,4,1,19,19,30,4,0,6,international,"latino foods"
609509,106575,4,1,19,19,17,5,0,13,pantry,"baking ingredients"
609509,106575,4,1,19,19,127,6,0,11,"personal care","body lotions soap"
609509,106575,4,1,19,19,83,7,0,4,produce,"fresh vegetables"
609509,106575,4,1,19,19,89,8,0,13,pantry,"salad dressing toppings"
609509,106575,4,1,19,19,66,9,0,6,international,"asian foods"
609509,106575,4,1,19,19,54,10,1,17,household,"paper goods"
609509,106575,4,1,19,19,66,11,0,6,international,"asian foods"
609509,106575,4,1,19,19,98,12,0,7,beverages,"juice nectars"
609509,106575,4,1,19,19,54,13,0,17,household,"paper goods"
340649,24732,2,0,11,13,120,1,1,16,"dairy eggs",yogurt
340649,24732,2,0,11,13,22,2,1,11,"personal care","hair care"
340649,24732,2,0,11,13,22,3,1,11,"personal care","hair care"
340649,24732,2,0,11,13,91,4,0,16,"dairy eggs","soy lactosefree"
340649,24732,2,0,11,13,91,5,0,16,"dairy eggs","soy lactosefree"
340649,24732,2,0,11,13,121,6,0,14,breakfast,cereal
340649,24732,2,0,11,13,21,7,0,16,"dairy eggs","packaged cheese"
340649,24732,2,0,11,13,123,8,0,4,produce,"packaged vegetables fruits"
340649,24732,2,0,11,13,21,9,0,16,"dairy eggs","packaged cheese"
340649,24732,2,0,11,13,69,10,0,15,"canned goods","soup broth bouillon"
340649,24732,2,0,11,13,42,11,0,1,frozen,"frozen vegan vegetarian"
769690,65510,1,2,11,0,24,1,0,4,produce,"fresh fruits"
769690,65510,1,2,11,0,54,2,0,17,household,"paper goods"
769690,65510,1,2,11,0,69,3,0,15,"canned goods","soup broth bouillon"
769690,65510,1,2,11,0,112,4,0,3,bakery,bread
769690,65510,1,2,11,0,129,5,0,1,frozen,"frozen appetizers sides"
769690,65510,1,2,11,0,53,6,0,16,"dairy eggs",cream
769690,65510,1,2,11,0,131,7,0,9,"dry goods pasta","dry pasta"
769690,65510,1,2,11,0,9,8,0,9,"dry goods pasta","pasta sauce"
1985640,42971,1,3,11,0,120,1,0,16,"dairy eggs",yogurt
1985640,42971,1,3,11,0,83,2,0,4,produce,"fresh vegetables"
1985640,42971,1,3,11,0,123,3,0,4,produce,"packaged vegetables fruits"
1985640,42971,1,3,11,0,24,4,0,4,produce,"fresh fruits"
1985640,42971,1,3,11,0,24,5,0,4,produce,"fresh fruits"
1985640,42971,1,3,11,0,66,6,0,6,international,"asian foods"
2108739,190415,5,5,18,10,37,1,1,1,frozen,"ice cream ice"
2108739,190415,5,5,18,10,107,2,1,19,snacks,"chips pretzels"
2108739,190415,5,5,18,10,121,3,1,14,breakfast,cereal
2108739,190415,5,5,18,10,79,4,1,1,frozen,"frozen pizza"
2108739,190415,5,5,18,10,77,5,1,7,beverages,"soft drinks"
2108739,190415,5,5,18,10,96,6,1,20,deli,"lunch meat"
2108739,190415,5,5,18,10,43,7,1,3,bakery,"buns rolls"
2108739,190415,5,5,18,10,121,8,1,14,breakfast,cereal
2108739,190415,5,5,18,10,107,9,1,19,snacks,"chips pretzels"
2108739,190415,5,5,18,10,93,10,1,3,bakery,"breakfast bakery"
2108739,190415,5,5,18,10,24,11,1,4,produce,"fresh fruits"
2108739,190415,5,5,18,10,123,12,1,4,produce,"packaged vegetables fruits"
2108739,190415,5,5,18,10,26,13,0,7,beverages,coffee
2108739,190415,5,5,18,10,81,14,1,15,"canned goods","canned jarred vegetables"
2108739,190415,5,5,18,10,37,15,0,1,frozen,"ice cream ice"
2108739,190415,5,5,18,10,37,16,1,1,frozen,"ice cream ice"
2108739,190415,5,5,18,10,37,17,0,1,frozen,"ice cream ice"
2108739,190415,5,5,18,10,37,18,0,1,frozen,"ice cream ice"
2108739,190415,5,5,18,10,107,19,0,19,snacks,"chips pretzels"
2108739,190415,5,5,18,10,40,20,0,8,pets,"dog food care"
2108739,190415,5,5,18,10,51,21,1,13,pantry,"preserved dips spreads"
2460370,165970,17,2,17,5,83,1,1,4,produce,"fresh vegetables"
2460370,165970,17,2,17,5,91,2,1,16,"dairy eggs","soy lactosefree"
401042,127277,3,5,22,26,117,1,0,19,snacks,"nuts seeds dried fruit"
401042,127277,3,5,22,26,114,2,1,17,household,"cleaning products"
401042,127277,3,5,22,26,19,3,1,13,pantry,"oils vinegars"
1569531,175407,4,6,12,10,24,1,1,4,produce,"fresh fruits"
1569531,175407,4,6,12,10,84,2,1,16,"dairy eggs",milk
1569531,175407,4,6,12,10,84,3,0,16,"dairy eggs",milk
1569531,175407,4,6,12,10,49,4,0,12,"meat seafood","packaged poultry"
1569531,175407,4,6,12,10,120,5,1,16,"dairy eggs",yogurt
1569531,175407,4,6,12,10,120,6,1,16,"dairy eggs",yogurt
1569531,175407,4,6,12,10,120,7,1,16,"dairy eggs",yogurt
1569531,175407,4,6,12,10,123,8,1,4,produce,"packaged vegetables fruits"
858683,184975,2,2,16,5,84,1,1,16,"dairy eggs",milk
858683,184975,2,2,16,5,52,2,0,1,frozen,"frozen breakfast"
858683,184975,2,2,16,5,38,3,0,1,frozen,"frozen meals"
858683,184975,2,2,16,5,38,4,0,1,frozen,"frozen meals"
858683,184975,2,2,16,5,123,5,0,4,produce,"packaged vegetables fruits"
858683,184975,2,2,16,5,21,6,0,16,"dairy eggs","packaged cheese"
858683,184975,2,2,16,5,24,7,0,4,produce,"fresh fruits"
858683,184975,2,2,16,5,24,8,0,4,produce,"fresh fruits"
858683,184975,2,2,16,5,96,9,0,20,deli,"lunch meat"
858683,184975,2,2,16,5,13,10,0,20,deli,"prepared meals"
858683,184975,2,2,16,5,45,11,0,19,snacks,"candy chocolate"
858683,184975,2,2,16,5,112,12,1,3,bakery,bread
175383,189471,12,4,10,3,98,1,0,7,beverages,"juice nectars"
175383,189471,12,4,10,3,116,2,0,1,frozen,"frozen produce"
831177,8406,2,4,14,24,36,1,0,16,"dairy eggs",butter
831177,8406,2,4,14,24,120,2,1,16,"dairy eggs",yogurt
831177,8406,2,4,14,24,72,3,0,13,pantry,condiments
831177,8406,2,4,14,24,72,4,0,13,pantry,condiments
831177,8406,2,4,14,24,121,5,0,14,breakfast,cereal
831177,8406,2,4,14,24,114,6,0,17,household,"cleaning products"
1445114,9501,20,2,17,9,90,1,1,7,beverages,"cocoa drink mixes"
1445114,9501,20,2,17,9,53,2,1,16,"dairy eggs",cream
1445114,9501,20,2,17,9,86,3,1,16,"dairy eggs",eggs
224365,185298,1,4,21,0,93,1,0,3,bakery,"breakfast bakery"
224365,185298,1,4,21,0,52,2,0,1,frozen,"frozen breakfast"
224365,185298,1,4,21,0,61,3,0,19,snacks,"cookies cakes"
224365,185298,1,4,21,0,120,4,0,16,"dairy eggs",yogurt
224365,185298,1,4,21,0,123,5,0,4,produce,"packaged vegetables fruits"
224365,185298,1,4,21,0,83,6,0,4,produce,"fresh vegetables"
224365,185298,1,4,21,0,120,7,0,16,"dairy eggs",yogurt
224365,185298,1,4,21,0,24,8,0,4,produce,"fresh fruits"
224365,185298,1,4,21,0,120,9,0,16,"dairy eggs",yogurt
1181922,51727,5,2,13,6,89,1,0,13,pantry,"salad dressing toppings"
1181922,51727,5,2,13,6,86,2,0,16,"dairy eggs",eggs
1181922,51727,5,2,13,6,24,3,0,4,produce,"fresh fruits"
1181922,51727,5,2,13,6,123,4,0,4,produce,"packaged vegetables fruits"
1181922,51727,5,2,13,6,24,5,1,4,produce,"fresh fruits"
1181922,51727,5,2,13,6,83,6,0,4,produce,"fresh vegetables"
1181922,51727,5,2,13,6,83,7,0,4,produce,"fresh vegetables"
1181922,51727,5,2,13,6,83,8,0,4,produce,"fresh vegetables"
1181922,51727,5,2,13,6,3,9,0,19,snacks,"energy granola bars"
1181922,51727,5,2,13,6,3,10,0,19,snacks,"energy granola bars"
3405031,55040,7,5,14,12,24,1,1,4,produce,"fresh fruits"
3405031,55040,7,5,14,12,37,2,0,1,frozen,"ice cream ice"
3405031,55040,7,5,14,12,24,3,1,4,produce,"fresh fruits"
3405031,55040,7,5,14,12,123,4,0,4,produce,"packaged vegetables fruits"
3405031,55040,7,5,14,12,47,5,0,11,"personal care","vitamins supplements"
2037588,204368,8,0,16,3,24,1,1,4,produce,"fresh fruits"
2037588,204368,8,0,16,3,116,2,1,1,frozen,"frozen produce"
2037588,204368,8,0,16,3,98,3,1,7,beverages,"juice nectars"
2037588,204368,8,0,16,3,120,4,1,16,"dairy eggs",yogurt
2037588,204368,8,0,16,3,120,5,1,16,"dairy eggs",yogurt
2037588,204368,8,0,16,3,83,6,1,4,produce,"fresh vegetables"
2037588,204368,8,0,16,3,107,7,0,19,snacks,"chips pretzels"
1779745,168628,27,2,10,10,54,1,1,17,household,"paper goods"
1779745,168628,27,2,10,10,75,2,1,17,household,laundry
1779745,168628,27,2,10,10,127,3,0,11,"personal care","body lotions soap"
1779745,168628,27,2,10,10,92,4,0,18,babies,"baby food formula"
1779745,168628,27,2,10,10,84,5,1,16,"dairy eggs",milk
532660,94139,6,0,11,30,61,1,1,19,snacks,"cookies cakes"
2979976,6399,17,4,19,11,91,1,1,16,"dairy eggs","soy lactosefree"
2979976,6399,17,4,19,11,24,2,1,4,produce,"fresh fruits"
2979976,6399,17,4,19,11,42,3,1,1,frozen,"frozen vegan vegetarian"
2979976,6399,17,4,19,11,14,4,1,20,deli,"tofu meat alternatives"
2979976,6399,17,4,19,11,24,5,1,4,produce,"fresh fruits"
2979976,6399,17,4,19,11,66,6,1,6,international,"asian foods"
2979976,6399,17,4,19,11,52,7,1,1,frozen,"frozen breakfast"
2979976,6399,17,4,19,11,83,8,1,4,produce,"fresh vegetables"
2979976,6399,17,4,19,11,83,9,0,4,produce,"fresh vegetables"
2979976,6399,17,4,19,11,83,10,1,4,produce,"fresh vegetables"
1551621,155448,7,4,10,30,26,1,0,7,beverages,coffee
523890,125029,12,1,9,12,26,1,1,7,beverages,coffee
523890,125029,12,1,9,12,19,2,1,13,pantry,"oils vinegars"
523890,125029,12,1,9,12,88,3,1,13,pantry,spreads
523890,125029,12,1,9,12,37,4,1,1,frozen,"ice cream ice"
523890,125029,12,1,9,12,98,5,0,7,beverages,"juice nectars"
523890,125029,12,1,9,12,24,6,1,4,produce,"fresh fruits"
1009759,6275,19,4,15,5,52,1,1,1,frozen,"frozen breakfast"
1009759,6275,19,4,15,5,26,2,0,7,beverages,coffee
1009759,6275,19,4,15,5,91,3,1,16,"dairy eggs","soy lactosefree"
1009759,6275,19,4,15,5,36,4,0,16,"dairy eggs",butter
1009759,6275,19,4,15,5,104,5,0,13,pantry,"spices seasonings"
1009759,6275,19,4,15,5,45,6,1,19,snacks,"candy chocolate"
2643715,92266,3,1,10,6,120,1,1,16,"dairy eggs",yogurt
2643715,92266,3,1,10,6,115,2,1,7,beverages,"water seltzer sparkling water"
2643715,92266,3,1,10,6,123,3,1,4,produce,"packaged vegetables fruits"
2643715,92266,3,1,10,6,120,4,1,16,"dairy eggs",yogurt
2643715,92266,3,1,10,6,61,5,0,19,snacks,"cookies cakes"
1588486,128220,1,0,10,0,91,1,0,16,"dairy eggs","soy lactosefree"
1588486,128220,1,0,10,0,24,2,0,4,produce,"fresh fruits"
1588486,128220,1,0,10,0,130,3,0,14,breakfast,"hot cereal pancake mixes"
1588486,128220,1,0,10,0,83,4,0,4,produce,"fresh vegetables"
1588486,128220,1,0,10,0,83,5,0,4,produce,"fresh vegetables"
1588486,128220,1,0,10,0,123,6,0,4,produce,"packaged vegetables fruits"
1588486,128220,1,0,10,0,86,7,0,16,"dairy eggs",eggs
1588486,128220,1,0,10,0,115,8,0,7,beverages,"water seltzer sparkling water"
1588486,128220,1,0,10,0,3,9,0,19,snacks,"energy granola bars"
1588486,128220,1,0,10,0,3,10,0,19,snacks,"energy granola bars"
1588486,128220,1,0,10,0,59,11,0,15,"canned goods","canned meals beans"
1588486,128220,1,0,10,0,59,12,0,15,"canned goods","canned meals beans"
1588486,128220,1,0,10,0,24,13,0,4,produce,"fresh fruits"
98863,116569,9,0,12,25,53,1,1,16,"dairy eggs",cream
98863,116569,9,0,12,25,117,2,1,19,snacks,"nuts seeds dried fruit"
98863,116569,9,0,12,25,120,3,1,16,"dairy eggs",yogurt
98863,116569,9,0,12,25,92,4,1,18,babies,"baby food formula"
98863,116569,9,0,12,25,92,5,1,18,babies,"baby food formula"
98863,116569,9,0,12,25,92,6,1,18,babies,"baby food formula"
98863,116569,9,0,12,25,92,7,1,18,babies,"baby food formula"
98863,116569,9,0,12,25,92,8,1,18,babies,"baby food formula"
98863,116569,9,0,12,25,92,9,1,18,babies,"baby food formula"
98863,116569,9,0,12,25,83,10,1,4,produce,"fresh vegetables"
98863,116569,9,0,12,25,84,11,1,16,"dairy eggs",milk
98863,116569,9,0,12,25,92,12,1,18,babies,"baby food formula"
98863,116569,9,0,12,25,35,13,1,12,"meat seafood","poultry counter"
98863,116569,9,0,12,25,120,14,0,16,"dairy eggs",yogurt
98863,116569,9,0,12,25,59,15,1,15,"canned goods","canned meals beans"
